date,Energy,Financials,Health_Care,Consumer_Discretionary,Industrial,Materials,Technology,Utilities,Consumer_Staples,REIT
2013-04-01,50.68345260620117,11.756675720214844,37.938873291015625,45.72297668457031,33.04495620727539,30.405170440673828,25.639175415039062,26.167734146118164,28.946029663085938,51.24367904663086
2013-05-01,49.33873748779297,11.996744155883789,38.564754486083984,47.21810531616211,32.7725715637207,30.412986755371094,26.03139305114746,27.516035079956055,29.7834529876709,54.19914627075195
2013-06-01,52.047386169433594,12.885626792907715,39.832942962646484,49.00007629394531,35.03966522216797,31.70467185974121,27.13131332397461,25.32924461364746,29.484905242919922,51.67811965942383
2013-07-01,50.73976135253906,12.709566116333008,39.492122650146484,49.52333450317383,34.679229736328125,30.42498779296875,26.351375579833984,25.183156967163086,29.28887939453125,50.22407531738281
2013-08-01,53.89250564575195,13.562952041625977,42.47016525268555,52.575477600097656,36.98204803466797,32.168304443359375,27.482561111450195,26.8299560546875,30.586212158203125,50.6291618347168
2013-09-01,52.8694953918457,12.768195152282715,40.98114776611328,50.6569709777832,35.685699462890625,32.081512451171875,26.934099197387695,24.98661994934082,28.937061309814453,46.810726165771484
2013-10-01,53.93565368652344,13.112850189208984,42.55398178100586,53.45569610595703,37.77526092529297,33.44722366333008,27.83086585998535,25.6433162689209,29.533126831054688,49.542236328125
2013-11-01,55.64213943481445,13.485636711120605,44.1238899230957,55.58974075317383,39.6114387512207,34.62053680419922,28.9847354888916,26.724334716796875,31.3549747467041,51.115535736083984
2013-12-01,55.91361999511719,14.041542053222656,45.9180908203125,57.10279846191406,40.59828567504883,35.06447219848633,29.77695655822754,25.910152435302734,31.554121017456055,47.70783615112305
2014-01-01,56.66112518310547,14.284982681274414,45.982078552246094,58.41167449951172,41.894508361816406,36.5776481628418,30.624666213989258,25.85559844970703,31.548728942871094,48.154083251953125
2014-02-01,53.180294036865234,13.489912986755371,45.75688552856445,53.71380615234375,39.54490661621094,34.31198501586914,29.49972152709961,26.823711395263672,29.638717651367188,49.35166549682617
2014-03-01,56.55722427368164,14.146998405456543,49.20991897583008,58.139442443847656,42.04084777832031,37.47114944458008,31.117919921875,27.695005416870117,31.303483963012695,52.76853942871094
2014-04-01,58.46689224243164,14.760019302368164,49.26299285888672,57.802677154541016,43.03240203857422,38.077362060546875,31.96443748474121,28.706714630126953,32.11235046386719,53.40369415283203
2014-05-01,61.03815460205078,14.5093994140625,48.75245666503906,56.454959869384766,43.19570541381836,37.94120407104492,31.712404251098633,30.254663467407227,33.016178131103516,55.39195251464844
2014-06-01,62.12149429321289,14.740228652954102,50.10831832885742,58.0493278503418,44.32255935668945,39.47101974487305,32.816131591796875,29.794471740722656,33.56147384643555,56.66524887084961
2014-07-01,65.66844940185547,15.149492263793945,51.7498664855957,59.604576110839844,44.61501693725586,40.04207992553711,33.82304763793945,30.815776824951172,33.63364791870117,57.21544647216797
2014-08-01,62.84261703491211,14.712491035461426,51.212223052978516,58.01395034790039,42.474090576171875,39.18104934692383,33.866695404052734,29.12097930908203,32.69352340698242,56.95465087890625
2014-09-01,63.917869567871094,15.52690601348877,53.6233024597168,60.930110931396484,44.45916748046875,40.52490234375,35.17631149291992,30.161773681640625,33.95704650878906,58.643104553222656
2014-10-01,58.500205993652344,15.218750953674316,53.31699752807617,58.34101867675781,42.979373931884766,39.144474029541016,34.44209671020508,30.036266326904297,33.929927825927734,55.26753234863281
2014-11-01,56.70111083984375,15.910210609436035,56.782108306884766,60.38027572631836,45.44358825683594,38.85342788696289,35.69598388671875,32.477203369140625,35.48904800415039,61.69672775268555
2014-12-01,52.78660202026367,16.10967445373535,58.544151306152344,62.96926498413086,46.30070114135742,39.33042526245117,36.83586883544922,32.70426940917969,37.07088851928711,62.29878234863281
2015-01-01,52.736549377441406,16.526094436645508,58.0754280090332,63.77339172363281,46.83418273925781,39.57835006713867,36.375247955322266,33.96223831176758,36.85722351074219,64.4792709350586
2015-02-01,51.629173278808594,15.623944282531738,58.94702911376953,62.874202728271484,45.89767074584961,39.14717102050781,35.52910614013672,34.74256134033203,37.04018020629883,67.66826629638672
2015-03-01,52.033653259277344,16.3924560546875,61.6802864074707,68.44757843017578,48.08564758300781,42.16537857055664,38.279075622558594,31.75727081298828,38.19123458862305,65.60521697998047
2015-04-01,51.77967834472656,16.15850830078125,60.90241241455078,67.01589965820312,46.12522888183594,39.948516845703125,36.621482849121094,32.08668899536133,37.428070068359375,66.27898406982422
2015-05-01,55.32467269897461,16.326190948486328,61.67461013793945,68.20399475097656,46.8995246887207,41.85121154785156,38.143680572509766,32.08668899536133,37.43574523925781,63.12984085083008
2015-06-01,52.20028305053711,16.514001846313477,63.84696578979492,68.35588836669922,46.674739837646484,41.34492111206055,38.48883819580078,32.151634216308594,37.42040252685547,63.35477828979492
2015-07-01,49.865577697753906,16.673784255981445,64.02433013916016,69.31690216064453,45.45895004272461,39.917781829833984,37.05295181274414,30.368974685668945,37.2047233581543,60.7386589050293
2015-08-01,45.64517593383789,16.963470458984375,65.16534423828125,71.64688110351562,45.14937210083008,37.399330139160156,37.648555755615234,32.196510314941406,38.879364013671875,63.643455505371094
2015-09-01,43.071224212646484,15.272515296936035,58.44700241088867,65.49037170410156,41.77739715576172,34.487125396728516,34.61712646484375,30.077741622924805,35.7616081237793,58.42191696166992
2015-10-01,41.5136604309082,15.347201347351074,57.171844482421875,67.29336547851562,41.876922607421875,33.30140686035156,35.291133880615234,31.442155838012695,36.65250778198242,61.88667678833008
2015-11-01,47.13275909423828,16.5251522064209,62.26519012451172,73.167236328125,46.18407440185547,37.582645416259766,39.32747268676758,32.19182586669922,38.974849700927734,66.52568817138672
2015-12-01,46.415130615234375,16.80948829650879,61.79515838623047,73.4101333618164,46.268192291259766,37.98685073852539,39.604312896728516,31.72144317626953,38.71076965332031,65.696533203125
2016-01-01,41.192867279052734,15.920217514038086,60.700984954833984,69.38726043701172,44.26397705078125,35.52054214477539,37.93647003173828,32.071659088134766,39.00374221801758,65.35460662841797
2016-02-01,39.102500915527344,14.734892845153809,57.13084411621094,67.34591674804688,42.207340240478516,32.35410690307617,37.146690368652344,34.04689407348633,39.84876251220703,63.57771682739258
2016-03-01,39.66267776489258,14.85069465637207,58.05769729614258,69.01690673828125,44.97491455078125,35.62858200073242,37.86467742919922,34.210262298583984,40.22431564331055,64.86343383789062
2016-04-01,42.00987243652344,15.532438278198242,59.04113006591797,72.04000854492188,47.40895462036133,37.7287483215332,40.32015609741211,37.265594482421875,42.16913604736328,69.470703125
2016-05-01,46.392486572265625,16.093523025512695,60.45366668701172,72.83815002441406,48.02145004272461,39.42170715332031,38.28159713745117,36.51744079589844,41.6028938293457,68.58716583251953
2016-06-01,46.020973205566406,16.28510856628418,61.676700592041016,71.82235717773438,47.61310577392578,39.196537017822266,39.76089859008789,36.86906433105469,41.838829040527344,68.72588348388672
2016-07-01,47.508243560791016,15.643003463745117,62.40059280395508,71.78597259521484,48.06380081176758,38.85612106323242,39.401573181152344,39.5843391418457,43.42762756347656,73.29066467285156
2016-08-01,45.12591552734375,16.22772789001465,65.44451141357422,74.40728759765625,49.58638000488281,40.58269119262695,42.18424987792969,39.335426330566406,43.32477569580078,76.56652069091797
2016-09-01,47.30740737915039,16.826202392578125,62.75511932373047,73.4698257446289,50.159488677978516,40.86766052246094,42.72809600830078,36.944374084472656,43.03995132446289,73.64401245117188
2016-10-01,49.160972595214844,16.345056533813477,62.54669952392578,73.08297729492188,50.25300598144531,40.1768913269043,43.35991287231445,36.74213790893555,42.088504791259766,70.8311996459961
2016-11-01,47.81629943847656,16.727943420410156,58.16278076171875,70.85367584228516,48.78232955932617,39.157508850097656,42.78650665283203,36.917083740234375,41.84969711303711,66.70526123046875
2016-12-01,51.98270797729492,19.4847354888916,59.24789810180664,74.81893920898438,54.02865982055664,42.089271545410156,42.34053421020508,35.281578063964844,40.0027961730957,66.31195831298828
2017-01-01,53.350181579589844,20.094602584838867,60.894134521484375,75.25270080566406,54.160484313964844,42.39266586303711,44.602569580078125,37.21302795410156,41.62446594238281,70.58721160888672
2017-02-01,50.68163299560547,19.949298858642578,62.0189208984375,77.8168716430664,54.74892044067383,44.28376388549805,46.129234313964844,37.1208610534668,41.84904098510742,68.82894897460938
2017-03-01,50.99680709838867,21.57327651977539,66.0384292602539,80.2707748413086,57.95061492919922,45.174190521240234,48.53351974487305,39.40971755981445,44.399436950683594,71.92288970947266
2017-04-01,49.16773223876953,20.312040328979492,65.12275695800781,80.75060272216797,56.43210220336914,44.41459274291992,48.87643051147461,39.70146942138672,43.93156051635742,70.32737731933594
2017-05-01,47.66692352294922,20.312040328979492,66.21659851074219,83.12883758544922,57.492576599121094,45.171714782714844,50.280521392822266,39.7711296081543,44.31855010986328,70.45654296875
2017-06-01,46.39862060546875,20.191953659057617,67.3104248046875,84.72356414794922,59.05725860595703,45.69914627075195,52.00579833984375,41.9612922668457,46.03582000732422,69.83363342285156
2017-07-01,46.945068359375,21.552139282226562,69.73894500732422,82.79058837890625,59.85205841064453,46.391868591308594,50.0684928894043,40.35126495361328,44.59528732299805,72.34019470214844
2017-08-01,47.25723648071289,21.758790969848633,70.02882385253906,84.62135314941406,59.48524856567383,46.73374938964844,52.93402099609375,41.755584716796875,44.8958854675293,72.21762084960938
2017-09-01,45.10755920410156,21.328266143798828,71.36426544189453,83.2806625366211,59.843345642089844,47.374752044677734,54.159461975097656,42.754234313964844,44.6602897644043,71.58944702148438
2017-10-01,49.2093391418457,22.549898147583008,72.79971313476562,83.74231719970703,62.72273254394531,49.33989715576172,54.73208999633789,41.775333404541016,44.04948043823242,71.26663970947266
2017-11-01,49.36747741699219,23.034099578857422,71.69747924804688,85.38469696044922,62.72273254394531,50.94674301147461,58.218135833740234,43.08818435668945,43.542598724365234,71.08902740478516
2017-12-01,50.08628845214844,23.846864700317383,73.45223999023438,89.64371490478516,64.56521606445312,50.7577018737793,58.72671890258789,44.346012115478516,45.93800735473633,73.01202392578125
2018-01-01,53.14773941040039,24.252960205078125,74.02031707763672,93.281982421875,67.14775848388672,53.00990295410156,60.08727264404297,41.41096115112305,46.56770706176758,72.66154479980469
2018-02-01,54.717933654785156,26.077138900756836,78.02188110351562,99.25932312011719,70.20874786376953,53.614356994628906,63.58633804321289,39.86369323730469,47.41603088378906,68.39828491210938
2018-03-01,48.22007369995117,24.64385223388672,73.30323791503906,95.8517074584961,66.29208374023438,50.96342849731445,62.221988677978516,38.93534851074219,43.89091873168945,65.11529541015625
2018-04-01,48.140724182128906,23.50429344177246,70.67340850830078,91.91313171386719,64.4424819946289,48.28038787841797,59.455955505371094,40.09343719482422,42.522377014160156,66.52114868164062
2018-05-01,53.46056365966797,23.940202713012695,73.04545593261719,96.96497344970703,63.671939849853516,49.37253952026367,61.709068298339844,41.100975036621094,41.42080307006836,69.08838653564453
2018-06-01,55.66136169433594,23.957637786865234,74.05828857421875,99.4861831665039,66.65669250488281,51.201473236083984,66.18733215332031,40.1494140625,41.130916595458984,71.50692749023438
2018-07-01,54.892822265625,23.39596939086914,74.65365600585938,102.47198486328125,63.838340759277344,50.29903793334961,65.48743438720703,42.218929290771484,42.759803771972656,73.62297821044922
2018-08-01,55.795223236083984,24.47295379638672,79.31727600097656,103.66101837158203,67.47531127929688,51.483367919921875,66.86090850830078,42.31574249267578,44.33731460571289,74.88690948486328
2018-09-01,54.49663162231445,24.928264617919922,82.07266998291016,109.69979858398438,68.50685119628906,51.256961822509766,70.36466217041016,43.33228302001953,44.82978057861328,75.89804077148438
2018-10-01,56.72550582885742,24.352861404418945,85.59735870361328,109.73657989501953,70.6695556640625,51.194786071777344,70.95951843261719,42.71244812011719,45.29772186279297,73.85690307617188
2018-11-01,50.03282165527344,23.218326568603516,80.40530395507812,100.9753189086914,63.53916549682617,47.3274040222168,65.728271484375,43.51020050048828,46.56696701049805,72.93726348876953
2018-12-01,49.92200469970703,23.869140625,85.40936279296875,103.30411529541016,65.56747436523438,48.622352600097656,65.10012817382812,45.70810317993164,47.33188247680664,76.92760467529297
2019-01-01,43.603843688964844,21.256874084472656,76.6157455444336,94.04610443115234,58.20473861694336,44.72023010253906,58.3962287902832,42.69758987426758,42.81969451904297,67.79984283447266
2019-02-01,48.38325881958008,23.05335807800293,81.60655212402344,101.05052185058594,64.62399291992188,47.124454498291016,62.774539947509766,44.78279495239258,45.14390182495117,77.03793334960938
2019-03-01,49.54642868041992,23.61973762512207,83.5848617553711,104.73656463623047,68.69671630859375,48.419044494628906,67.17166900634766,46.90085983276367,46.009117126464844,77.8394775390625
2019-04-01,50.34080505371094,23.42899513244629,82.93939971923828,108.87773895263672,69.24639892578125,49.82221984863281,70.85542297363281,47.77798843383789,47.69404983520508,80.7160415649414
2019-05-01,48.687591552734375,24.718751907348633,80.42119598388672,112.197998046875,70.07831573486328,49.892982482910156,74.16157531738281,48.05918884277344,48.61518096923828,80.67536163330078
2019-06-01,44.72734832763672,23.28667640686035,78.96797180175781,104.06290435791016,65.59329986572266,48.12403869628906,66.71800994873047,48.65465545654297,48.02668762207031,80.24382781982422
2019-07-01,48.358497619628906,24.9698543548584,84.39006805419922,114.14151763916016,70.37397003173828,52.45136260986328,75.15351867675781,49.584922790527344,50.2060661315918,81.00799560546875
2019-08-01,46.47025680541992,24.68377113342285,82.72222137451172,113.03093719482422,69.30233001708984,51.614986419677734,76.17730712890625,50.151798248291016,50.893585205078125,82.19047546386719
2019-09-01,43.37629699707031,23.816572189331055,81.64353942871094,113.04044342041016,67.8674545288086,50.04011154174805,74.47100830078125,53.09455490112305,52.48347091674805,84.97423553466797
2019-10-01,44.25511932373047,24.62989616394043,81.23626708984375,113.98686981201172,69.17659759521484,50.81929397583008,75.86309814453125,54.26124954223633,52.958213806152344,85.72491455078125
2019-11-01,45.364749908447266,26.166454315185547,86.35166931152344,115.85345458984375,73.23938751220703,52.76872634887695,80.5130386352539,53.8411979675293,52.86312484741211,87.61298370361328
2019-12-01,45.06630325317383,26.921255111694336,90.15633392333984,115.65345764160156,73.66848754882812,53.15324401855469,82.63355255126953,52.62308120727539,53.71895980834961,85.01277160644531
2020-01-01,48.211849212646484,28.06983184814453,93.95231628417969,121.26131439208984,76.1633529663086,54.5792121887207,89.09463500976562,54.0246467590332,54.45532989501953,84.12165069580078
2020-02-01,41.97248840332031,27.247966766357422,92.0296630859375,120.59243774414062,74.39253234863281,52.906768798828125,92.14746856689453,58.58807373046875,55.0654296875,85.84696197509766
2020-03-01,37.48395538330078,25.24298095703125,89.18708038330078,114.4773178100586,69.41039276123047,49.435997009277344,89.18049621582031,55.74333953857422,53.24385452270508,81.58395385742188
2020-04-01,22.472900390625,17.80626106262207,78.76756286621094,89.96385192871094,52.10367202758789,38.93141174316406,73.40090942382812,44.534889221191406,46.939552307128906,56.652984619140625
2020-05-01,29.169204711914062,20.092382431030273,90.43341827392578,107.76458740234375,57.577579498291016,45.9736442565918,85.2540054321289,47.78436279296875,50.50713348388672,63.50103759765625
2020-06-01,32.09019470214844,21.567890167236328,94.27887725830078,120.37107849121094,62.709346771240234,50.53569793701172,93.92325592041016,51.6495246887207,52.27778244018555,66.97581481933594
2020-07-01,30.433269500732422,21.02717399597168,93.61070251464844,124.14480590820312,63.51715087890625,51.39586639404297,100.6442642211914,49.795738220214844,51.8459358215332,68.21844482421875
2020-08-01,29.79872703552246,22.090450286865234,98.97634887695312,131.56460571289062,66.89778137207031,54.62688064575195,108.80851745605469,51.88241958618164,55.23814392089844,67.85161590576172
2020-09-01,29.180660247802734,23.034563064575195,99.5982894897461,145.9519500732422,72.99966430664062,58.940975189208984,121.07893371582031,50.50279998779297,57.99431228637695,69.21649169921875
2020-10-01,24.316614151000977,22.221158981323242,97.97191619873047,143.6011962890625,71.55853271484375,57.37135314941406,113.65629577636719,52.16338348388672,57.28214645385742,68.26962280273438
2020-11-01,24.877832412719727,22.405492782592773,96.45274353027344,138.86593627929688,72.64938354492188,59.694000244140625,107.11236572265625,55.442073822021484,56.20689392089844,66.5805892944336
2020-12-01,30.9339542388916,26.09212875366211,103.13520050048828,152.7920379638672,81.87041473388672,65.628662109375,120.52790069580078,55.033329010009766,59.983642578125,73.60118103027344
2021-01-01,32.22197341918945,26.94556427001953,105.70350646972656,154.03182983398438,80.89839172363281,65.89224243164062,123.55206298828125,53.60403060913086,59.78688049316406,72.41771697998047
2021-02-01,33.614078521728516,27.177217483520508,108.06182861328125,160.6020050048828,80.1868667602539,65.68087005615234,127.66728210449219,54.77048110961914,57.48393630981445,76.28020477294922
2021-03-01,41.932716369628906,30.87435531616211,106.76101684570312,159.3555908203125,87.00251770019531,69.30171966552734,130.31410217285156,52.31479263305664,57.29575729370117,79.40658569335938
2021-04-01,43.158267974853516,32.081512451171875,109.30085754394531,163.953857421875,92.7640151977539,73.35971069335938,131.15065002441406,56.53131866455078,61.245330810546875,84.40353393554688
2021-05-01,43.53572082519531,33.915000915527344,115.23591613769531,172.32481384277344,96.7082290649414,77.78031158447266,134.8582763671875,58.943485260009766,63.20037078857422,89.15422821044922
2021-06-01,46.512454986572266,35.5716667175293,114.16535949707031,166.94418334960938,99.1029052734375,81.65641784667969,133.31906127929688,57.22051239013672,63.578758239746094,92.00990295410156
2021-07-01,47.49909973144531,34.553924560546875,119.79603576660156,174.02450561523438,97.15533447265625,76.70912170410156,143.44590759277344,56.91694641113281,63.257232666015625,92.79200744628906
2021-08-01,42.481407165527344,34.13343811035156,124.75492858886719,175.3716583251953,96.70315551757812,76.93157196044922,148.23680114746094,59.19647979736328,64.57205963134766,96.79203796386719
2021-09-01,41.32880401611328,35.675193786621094,127.50775909423828,177.9787139892578,98.07858276367188,79.1468276977539,154.104248046875,61.832183837890625,65.86875915527344,100.14154052734375
2021-10-01,47.22533416748047,35.80149459838867,120.46412658691406,175.4884033203125,93.7359390258789,74.81954193115234,147.25405883789062,57.31203079223633,62.97626876831055,94.1107177734375
2021-11-01,51.277740478515625,37.80036926269531,126.45281219482422,198.8221435546875,99.028564453125,79.42766571044922,156.69725036621094,60.245826721191406,65.11136627197266,100.85363006591797
2021-12-01,47.374454498291016,35.229042053222656,122.51712036132812,194.85232543945312,93.91552734375,78.00331115722656,161.6714324951172,59.11537551879883,63.82484817504883,97.84700775146484
2022-01-01,50.8399658203125,37.274269104003906,132.4281005859375,204.43710327148438,99.5539321899414,83.67572784423828,170.8446502685547,64.0831298828125,70.83099365234375,107.85924530029297
2022-02-01,60.65788269042969,37.34027862548828,124.96334838867188,180.87400817871094,96.88815307617188,80.23251342773438,158.06439208984375,61.7863655090332,69.72858428955078,100.90715789794922
2022-03-01,63.34115219116211,34.98293685913086,122.74101257324219,169.8603973388672,93.349609375,76.21855926513672,146.96804809570312,60.89115905761719,68.4056625366211,97.13368225097656
2022-04-01,69.12272644042969,36.180030822753906,131.53604125976562,180.33409118652344,97.2580795288086,83.66211700439453,154.52406311035156,68.72590637207031,70.73700714111328,106.50664520263672
2022-05-01,68.48583984375,32.677513122558594,123.3525390625,160.89193725585938,90.74755859375,79.6142349243164,140.00390625,64.20181274414062,70.70931243896484,96.97338104248047
2022-06-01,79.49202728271484,33.037235260009766,124.16231536865234,148.88783264160156,89.58633422851562,79.98992156982422,136.55186462402344,67.55162811279297,67.83000946044922,92.15770721435547
2022-07-01,65.83427429199219,30.339292526245117,124.06462860107422,136.62451171875,84.2244644165039,70.09381103515625,124.56819152832031,65.9267807006836,68.07901000976562,86.96001434326172
2022-08-01,69.66205596923828,31.814388275146484,125.7292709350586,159.68316650390625,91.52837371826172,73.29020690917969,140.70016479492188,67.92705535888672,70.12452697753906,92.18482208251953
2022-09-01,71.2221908569336,31.547916412353516,121.31888580322266,153.13539123535156,88.9662857055664,70.37751007080078,131.5978240966797,69.19329071044922,68.3579330444336,87.3017349243164
2022-10-01,69.77053833007812,29.829214096069336,118.71923828125,139.4334716796875,81.97640991210938,66.78124237060547,120.02420043945312,62.29020690917969,63.52450180053711,77.80860900878906
2022-11-01,83.32303619384766,32.59402084350586,127.58477020263672,139.4139404296875,90.54485321044922,70.63289642333984,124.27787017822266,61.929935455322266,67.85741424560547,79.75314331054688
2022-12-01,83.30467987060547,34.53606414794922,133.91453552246094,142.91465759277344,97.73963928222656,78.792724609375,133.44190979003906,65.92990112304688,71.90958404541016,84.19649505615234
2023-01-01,78.18746185302734,33.039066314697266,130.64686584472656,125.89190673828125,94.99211120605469,74.2779312133789,121.1551742553711,65.6590805053711,70.00289916992188,80.07791900634766
2023-02-01,81.6706771850586,35.19546127319336,129.2291259765625,148.57186889648438,99.01688385009766,81.56214141845703,136.7836456298828,64.45765686035156,70.05945587158203,89.34031677246094
2023-03-01,79.05824279785156,34.27128982543945,122.44889068603516,140.91383361816406,97.8393783569336,78.93944549560547,133.205810546875,59.54021072387695,67.39205169677734,83.33402252197266
2023-04-01,81.0440673828125,31.16171646118164,126.75099182128906,145.73040771484375,98.2311019897461,78.03302001953125,148.5225372314453,63.07511901855469,71.1255111694336,81.70122528076172
2023-05-01,78.78814697265625,32.00340270996094,129.95582580566406,143.98953247070312,97.4364242553711,77.39854431152344,148.6702880859375,64.82954406738281,73.39848327636719,82.247802734375
2023-06-01,72.58207702636719,31.0552921295166,124.5821762084961,150.87429809570312,95.06204223632812,73.0820541381836,163.4762725830078,60.466922760009766,68.76728820800781,80.47834777832031
2023-07-01,76.82861328125,32.943878173828125,127.98246765136719,169.37033081054688,104.4424819946289,80.35755157470703,171.26185607910156,62.35298538208008,71.29625701904297,85.58885192871094
2023-08-01,82.2206039428711,34.33353805541992,129.7421875,169.28167724609375,107.76043701171875,82.44425201416016,176.3555908203125,62.655616760253906,71.85899353027344,86.6646728515625
2023-09-01,85.68620300292969,33.71159362792969,129.8588409423828,167.21206665039062,105.86307525634766,80.975830078125,173.93702697753906,59.241485595703125,68.80684661865234,84.21365356445312
2023-10-01,84.27327728271484,32.105228424072266,125.500732421875,159.0584716796875,98.07801818847656,75.24091339111328,163.91140747070312,53.572044372558594,65.6241683959961,76.9083023071289
2023-11-01,80.84869384765625,31.792871475219727,121.8302001953125,152.01925659179688,96.40740203857422,73.87217712402344,165.38539123535156,57.55729675292969,65.09603881835938,75.397705078125
2023-12-01,80.87723541259766,35.30697250366211,128.6929168701172,168.91139221191406,106.2357177734375,80.90994262695312,183.587890625,60.570064544677734,68.13044738769531,84.99944305419922
2024-01-01,81.38513946533203,37.0415153503418,136.08409118652344,175.2070770263672,110.84445190429688,83.46941375732422,185.83700561523438,61.83359146118164,70.47559356689453,92.15650939941406
2024-02-01,80.09819030761719,38.08134460449219,139.43765258789062,172.29934692382812,112.77960968017578,81.70013427734375,198.4581298828125,60.26488494873047,71.99463653564453,88.87511444091797
2024-03-01,83.69012451171875,39.52337646484375,143.49722290039062,182.99078369140625,119.3709487915039,85.98161315917969,208.95758056640625,59.39874267578125,72.04300689697266,89.87007141113281
2024-04-01,92.0827865600586,41.24764633178711,144.1433563232422,180.9114227294922,123.15902709960938,90.91107177734375,207.40586853027344,63.31478500366211,73.83071899414062,89.12324523925781
2024-05-01,89.10081481933594,39.74110794067383,138.346923828125,172.98191833496094,119.44425964355469,87.3990249633789,192.91671752929688,65.50775146484375,73.11920928955078,83.88805389404297
2024-06-01,87.8712387084961,40.74546813964844,142.41131591796875,174.33982849121094,120.21282958984375,89.2629623413086,209.23313903808594,69.75785064697266,75.35118865966797,87.78558349609375
2024-07-01,89.00630950927734,40.72885513305664,143.18667602539062,181.79727172851562,119.20201873779297,85.70598602294922,226.76095581054688,66.19243621826172,74.67290496826172,89.75328826904297
2024-08-01,88.557373046875,42.62689971923828,149.3417205810547,181.6681365966797,124.07649230957031,90.45703125,209.55044555664062,72.48204040527344,77.15742492675781,96.82783508300781
2024-09-01,86.8689956665039,44.880828857421875,155.01268005371094,183.31703186035156,127.1020278930664,90.82173919677734,209.12266540527344,74.5166244506836,81.59615325927734,101.65756225585938
2024-10-01,88.36373901367188,44.726112365722656,151.931640625,198.63575744628906,134.4186248779297,95.18746948242188,219.5142822265625,80.1917495727539,81.66448974609375,103.66921997070312
2024-11-01,86.6220474243164,46.27386474609375,146.5072784423828,199.16331481933594,132.9307098388672,92.2072982788086,223.15191650390625,76.94192504882812,79.12728881835938,100.03530883789062
2024-12-01,93.00823974609375,50.430973052978516,145.9221954345703,223.2014617919922,141.77886962890625,93.78153991699219,235.15115356445312,79.91600036621094,82.05938720703125,104.30589294433594
2025-01-01,85.98934936523438,48.0355224609375,137.07965087890625,220.79225158691406,130.89791870117188,82.81523895263672,231.5634307861328,75.73247528076172,77.95706176757812,97.35206604003906
2025-02-01,87.50750732421875,51.074485778808594,146.87176513671875,228.47113037109375,136.56051635742188,88.45833587646484,227.30091857910156,77.74817657470703,78.8722152709961,98.85269927978516
2025-03-01,87.14037322998047,51.55274963378906,149.00350952148438,211.3981170654297,133.97845458984375,86.56735229492188,218.2867431640625,78.77091979980469,83.07991790771484,103.4142074584961
